SourceFile,GPSLatitude,GPSLongitude
/Users/cassiebrooks/Desktop/pht/IMG_2317.jpg,"51 deg 3' 5.19"" N","3 deg 43' 43.40"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9242.jpg,"48 deg 52' 46.00"" N","2 deg 17' 0.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0500.jpg,"48 deg 48' 18.88"" N","2 deg 25' 32.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3021.jpg,"43 deg 19' 49.82"" N","6 deg 39' 23.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5450.jpg,"51 deg 30' 7.13"" N","0 deg 9' 32.87"" W"
/Users/cassiebrooks/Desktop/pht/IMG_4996.jpg,"48 deg 48' 19.59"" N","2 deg 25' 32.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1636.jpg,"13 deg 45' 56.57"" N","100 deg 34' 10.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6159.jpg,"6 deg 4' 30.12"" N","116 deg 33' 31.16"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7247.jpg,"1 deg 17' 25.38"" N","103 deg 51' 35.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8174.jpg,"48 deg 48' 41.77"" N","2 deg 23' 7.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7521.jpg,"48 deg 48' 19.32"" N","2 deg 25' 33.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1150.jpg,"8 deg 0' 42.87"" N","98 deg 50' 14.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2459.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3747.jpg,"48 deg 53' 28.26"" N","2 deg 23' 38.55"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3753.jpg,"48 deg 53' 28.24"" N","2 deg 23' 38.53"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1144.jpg,"8 deg 0' 38.49"" N","98 deg 50' 16.87"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1622.jpg,"13 deg 45' 57.09"" N","100 deg 34' 10.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7253.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8160.jpg,"48 deg 48' 42.29"" N","2 deg 23' 7.14"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5444.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1811.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8835.jpg,"48 deg 51' 28.27"" N","2 deg 21' 29.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6818.jpg,"8 deg 21' 25.02"" S","116 deg 4' 29.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3960.jpg,"48 deg 48' 19.03"" N","2 deg 25' 31.37"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1805.jpg,"14 deg 21' 36.11"" N","99 deg 8' 33.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7284.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3784.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1193.jpg,"8 deg 0' 38.20"" N","98 deg 50' 15.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8809.jpg,"48 deg 48' 18.77"" N","2 deg 25' 31.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6824.jpg,"8 deg 21' 24.87"" S","116 deg 4' 29.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1187.jpg,"8 deg 0' 40.79"" N","98 deg 50' 15.06"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6830.jpg,"8 deg 21' 24.89"" S","116 deg 4' 29.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1510.m4v,"8 deg 4' 44.72"" N","98 deg 57' 12.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3790.jpg,"48 deg 51' 6.26"" N","2 deg 21' 1.74"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3948.jpg,"48 deg 48' 19.17"" N","2 deg 25' 32.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5487.jpg,"48 deg 48' 19.09"" N","2 deg 25' 31.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4941.jpg,"48 deg 48' 19.43"" N","2 deg 25' 32.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4799.jpg,"48 deg 53' 12.34"" N","2 deg 19' 32.58"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7290.jpg,"1 deg 17' 8.36"" N","103 deg 51' 31.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1839.jpg,"14 deg 21' 44.40"" N","99 deg 8' 32.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6401.jpg,"8 deg 31' 10.01"" S","115 deg 15' 26.12"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4216.jpg,"48 deg 48' 18.88"" N","2 deg 25' 32.26"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2101.jpg,"48 deg 51' 44.06"" N","2 deg 19' 29.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7079.jpg,"7 deg 45' 6.92"" S","110 deg 29' 28.55"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6367.jpg,"8 deg 31' 7.76"" S","115 deg 15' 29.20"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9054.jpg,"48 deg 52' 15.00"" N","2 deg 20' 49.57"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1408.jpg,"7 deg 37' 50.13"" N","99 deg 1' 55.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6373.jpg,"8 deg 31' 7.61"" S","115 deg 15' 27.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9040.jpg,"48 deg 48' 18.37"" N","2 deg 25' 30.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2115.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4564.jpg,"48 deg 52' 45.85"" N","2 deg 17' 1.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4202.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2673.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8438.jpg,"45 deg 53' 41.41"" N","8 deg 31' 40.06"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2883.jpg,"46 deg 8' 48.41"" N","6 deg 43' 18.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5134.jpg,"48 deg 49' 54.23"" N","2 deg 24' 43.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1352.jpg,"7 deg 28' 4.93"" N","99 deg 5' 54.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8087.m4v,"46 deg 21' 39.24"" N","1 deg 25' 38.64"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8410.jpg,"45 deg 53' 45.27"" N","8 deg 31' 33.25"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7723.jpg,"48 deg 51' 31.17"" N","2 deg 21' 0.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8376.jpg,"45 deg 53' 12.52"" N","8 deg 31' 59.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7045.jpg,"7 deg 46' 58.74"" S","110 deg 22' 55.57"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9068.jpg,"48 deg 52' 14.76"" N","2 deg 20' 48.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1434.jpg,"7 deg 37' 50.07"" N","99 deg 1' 55.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5652.jpg,"1 deg 16' 59.94"" N","103 deg 51' 37.46"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3223.jpg,"42 deg 14' 39.96"" N","0 deg 10' 19.78"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2129.jpg,"48 deg 48' 12.77"" N","2 deg 25' 36.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5646.jpg,"1 deg 17' 1.37"" N","103 deg 51' 38.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3237.jpg,"42 deg 14' 39.68"" N","0 deg 10' 19.75"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8362.jpg,"45 deg 53' 12.38"" N","8 deg 32' 0.17"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7051.jpg,"7 deg 45' 17.30"" S","110 deg 29' 43.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1420.jpg,"7 deg 37' 50.11"" N","99 deg 1' 55.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1346.jpg,"7 deg 28' 5.50"" N","99 deg 5' 52.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6429.jpg,"8 deg 31' 4.28"" S","115 deg 15' 32.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8404.jpg,"45 deg 53' 47.32"" N","8 deg 31' 34.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7737.jpg,"48 deg 51' 25.11"" N","2 deg 21' 20.29"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2897.jpg,"46 deg 12' 35.90"" N","6 deg 43' 20.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8078.m4v,"46 deg 21' 39.24"" N","1 deg 25' 38.96"" W"
/Users/cassiebrooks/Desktop/pht/IMG_9097.jpg,"48 deg 51' 7.00"" N","2 deg 22' 11.13"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8389.jpg,"45 deg 53' 16.07"" N","8 deg 32' 15.08"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5875.jpg,"1 deg 17' 0.52"" N","103 deg 51' 55.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3893.m4v,"48 deg 53' 39.12"" N","2 deg 23' 34.76"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5861.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_9083.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_0919.jpg,"13 deg 44' 37.27"" N","100 deg 29' 22.34"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2868.jpg,"46 deg 8' 49.83"" N","6 deg 42' 47.02"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1391.jpg,"7 deg 28' 14.12"" N","99 deg 5' 50.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7938.jpg,"48 deg 52' 15.00"" N","2 deg 20' 49.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3586.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5849.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5691.jpg,"1 deg 16' 58.36"" N","103 deg 51' 37.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0931.jpg,"13 deg 43' 47.55"" N","100 deg 30' 44.14"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6398.jpg,"8 deg 31' 10.01"" S","115 deg 15' 26.12"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7086.jpg,"7 deg 45' 7.25"" S","110 deg 29' 27.84"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0925.jpg,"13 deg 43' 48.44"" N","100 deg 30' 47.10"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7092.jpg,"7 deg 45' 6.63"" S","110 deg 29' 28.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5685.jpg,"1 deg 16' 58.19"" N","103 deg 51' 37.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5574.m4v,"48 deg 53' 12.48"" N","2 deg 19' 32.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7084.jpg,"7 deg 45' 8.76"" S","110 deg 29' 24.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0933.jpg,"13 deg 43' 48.10"" N","100 deg 30' 45.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5693.jpg,"1 deg 16' 58.36"" N","103 deg 51' 37.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2842.jpg,"46 deg 11' 24.37"" N","6 deg 40' 33.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5562.m4v,"48 deg 53' 12.48"" N","2 deg 19' 32.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1393.jpg,"7 deg 28' 14.15"" N","99 deg 5' 50.74"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1387.jpg,"7 deg 28' 14.49"" N","99 deg 5' 50.30"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3590.jpg,"48 deg 48' 19.39"" N","2 deg 25' 32.90"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5687.jpg,"1 deg 16' 58.17"" N","103 deg 51' 37.35"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7090.jpg,"7 deg 45' 14.69"" S","110 deg 29' 39.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0927.jpg,"13 deg 43' 48.48"" N","100 deg 30' 46.94"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3891.m4v,"48 deg 53' 39.12"" N","2 deg 23' 34.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5877.jpg,"1 deg 17' 0.52"" N","103 deg 51' 55.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9095.jpg,"48 deg 48' 18.76"" N","2 deg 25' 31.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9081.jpg,"48 deg 48' 57.22"" N","2 deg 25' 22.30"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5863.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5888.jpg,"1 deg 17' 8.42"" N","103 deg 51' 49.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3221.jpg,"42 deg 14' 40.06"" N","0 deg 10' 19.95"" W"
/Users/cassiebrooks/Desktop/pht/IMG_5650.jpg,"1 deg 17' 0.12"" N","103 deg 51' 37.81"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1436.jpg,"7 deg 37' 49.95"" N","99 deg 1' 55.05"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6359.jpg,"8 deg 31' 4.60"" S","115 deg 15' 32.46"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8374.jpg,"45 deg 53' 10.43"" N","8 deg 31' 59.96"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7047.jpg,"7 deg 46' 58.36"" S","110 deg 22' 54.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8412.jpg,"45 deg 53' 36.38"" N","8 deg 31' 33.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7721.jpg,"48 deg 50' 58.09"" N","2 deg 20' 43.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1350.jpg,"7 deg 28' 4.41"" N","99 deg 5' 53.81"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2659.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_5136.jpg,"48 deg 49' 54.23"" N","2 deg 24' 43.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2881.jpg,"46 deg 8' 48.29"" N","6 deg 43' 18.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3547.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2895.jpg,"46 deg 12' 37.08"" N","6 deg 43' 32.82"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8406.jpg,"45 deg 53' 48.33"" N","8 deg 31' 35.18"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7735.jpg,"48 deg 51' 30.95"" N","2 deg 20' 59.91"" E"
/Users/cassiebrooks/Desktop/pht/CBA3F6A3-BD2C-4212-9982-B4CCB35248C9.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1344.jpg,"7 deg 28' 5.63"" N","99 deg 5' 52.99"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1422.jpg,"7 deg 37' 50.11"" N","99 deg 1' 55.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8360.jpg,"45 deg 53' 12.04"" N","8 deg 31' 59.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7053.jpg,"7 deg 45' 17.49"" S","110 deg 29' 43.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3235.jpg,"42 deg 14' 39.68"" N","0 deg 10' 19.75"" W"
/Users/cassiebrooks/Desktop/pht/IMG_5644.jpg,"1 deg 17' 1.50"" N","103 deg 51' 38.20"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6365.jpg,"8 deg 31' 7.81"" S","115 deg 15' 29.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9056.jpg,"48 deg 52' 15.02"" N","2 deg 20' 49.45"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0714.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2594.m4v,"48 deg 53' 5.28"" N","2 deg 19' 33.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4572.jpg,"48 deg 48' 19.42"" N","2 deg 25' 32.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2103.jpg,"48 deg 51' 39.94"" N","2 deg 19' 32.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2665.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6403.jpg,"8 deg 31' 10.00"" S","115 deg 15' 26.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7709.jpg,"48 deg 52' 55.06"" N","2 deg 19' 3.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6417.jpg,"8 deg 31' 7.70"" S","115 deg 15' 28.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1378.jpg,"7 deg 28' 24.59"" N","99 deg 5' 57.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2671.jpg,"48 deg 53' 5.43"" N","2 deg 19' 33.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4200.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3209.jpg,"42 deg 20' 10.02"" N","0 deg 42' 24.78"" W"
/Users/cassiebrooks/Desktop/pht/IMG_5678.jpg,"1 deg 16' 58.43"" N","103 deg 51' 37.54"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2117.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6371.jpg,"8 deg 31' 7.49"" S","115 deg 15' 28.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6826.jpg,"8 deg 21' 25.11"" S","116 deg 4' 29.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1191.jpg,"8 deg 0' 40.29"" N","98 deg 50' 15.14"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2498.jpg,"48 deg 52' 2.52"" N","2 deg 20' 58.97"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3786.jpg,"48 deg 51' 6.01"" N","2 deg 21' 0.58"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6198.jpg,"6 deg 4' 26.02"" N","116 deg 33' 29.76"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7286.jpg,"1 deg 17' 27.65"" N","103 deg 51' 44.52"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7292.jpg,"1 deg 17' 8.35"" N","103 deg 51' 31.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5485.jpg,"48 deg 53' 7.52"" N","2 deg 19' 41.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3305.m4v,"48 deg 48' 13.64"" N","2 deg 6' 47.16"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3792.jpg,"48 deg 51' 6.67"" N","2 deg 21' 0.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6832.jpg,"8 deg 21' 25.13"" S","116 deg 4' 29.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1185.jpg,"8 deg 0' 42.72"" N","98 deg 50' 13.96"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3962.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8837.jpg,"48 deg 48' 19.00"" N","2 deg 25' 30.54"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8189.jpg,"48 deg 52' 16.99"" N","2 deg 19' 55.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1813.jpg,"14 deg 21' 42.77"" N","99 deg 8' 34.98"" E"
/Users/cassiebrooks/Desktop/pht/1727B947-BFFC-4885-B75E-6B87B62CEED4.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2999.m4v,"45 deg 56' 58.88"" N","6 deg 57' 31.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1807.jpg,"14 deg 21' 34.24"" N","99 deg 8' 32.81"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8823.jpg,"48 deg 52' 14.99"" N","2 deg 20' 49.35"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3745.jpg,"48 deg 53' 29.64"" N","2 deg 23' 37.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1152.jpg,"8 deg 0' 42.85"" N","98 deg 50' 14.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7523.jpg,"48 deg 52' 15.00"" N","2 deg 20' 49.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8610.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7245.jpg,"1 deg 17' 24.81"" N","103 deg 51' 34.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8176.jpg,"48 deg 48' 41.43"" N","2 deg 23' 7.84"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1634.jpg,"13 deg 45' 56.57"" N","100 deg 34' 10.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5452.jpg,"51 deg 30' 7.11"" N","0 deg 9' 32.86"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3023.jpg,"43 deg 19' 49.94"" N","6 deg 39' 23.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2329.jpg,"48 deg 49' 7.60"" N","2 deg 25' 3.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5446.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4758.jpg,"48 deg 53' 16.62"" N","2 deg 19' 14.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7251.jpg,"1 deg 17' 25.67"" N","103 deg 51' 35.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8162.jpg,"48 deg 48' 41.92"" N","2 deg 23' 7.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1620.jpg,"13 deg 45' 57.09"" N","100 deg 34' 10.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1146.jpg,"8 deg 0' 42.49"" N","98 deg 50' 14.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6629.jpg,"8 deg 22' 54.75"" S","116 deg 24' 5.99"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0258.jpg,"48 deg 51' 9.83"" N","2 deg 22' 6.84"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3751.jpg,"48 deg 53' 28.30"" N","2 deg 23' 38.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3989.jpg,"48 deg 48' 19.51"" N","2 deg 25' 33.61"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6601.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_0270.jpg,"48 deg 49' 0.11"" N","2 deg 13' 58.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3779.jpg,"48 deg 48' 19.07"" N","2 deg 25' 31.35"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4016.jpg,"48 deg 50' 38.02"" N","2 deg 44' 9.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2301.jpg,"50 deg 43' 57.53"" N","1 deg 35' 37.30"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4770.jpg,"48 deg 48' 19.21"" N","2 deg 25' 31.78"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0516.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7279.jpg,"1 deg 17' 27.00"" N","103 deg 51' 35.92"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6167.jpg,"6 deg 4' 29.82"" N","116 deg 33' 31.46"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1608.jpg,"13 deg 45' 56.34"" N","100 deg 34' 10.05"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0502.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_9240.jpg,"48 deg 53' 27.51"" N","2 deg 14' 13.77"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6173.jpg,"6 deg 4' 29.73"" N","116 deg 33' 31.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2315.jpg,"51 deg 2' 56.62"" N","3 deg 43' 42.15"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6615.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_8638.jpg,"47 deg 31' 15.60"" N","3 deg 7' 46.14"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6952.jpg,"8 deg 53' 39.50"" S","116 deg 17' 2.39"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7494.jpg,"48 deg 48' 25.87"" N","2 deg 25' 56.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5283.jpg,"51 deg 30' 33.14"" N","0 deg 4' 57.17"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3194.jpg,"42 deg 20' 10.13"" N","0 deg 42' 25.96"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1783.jpg,"14 deg 21' 34.72"" N","99 deg 8' 31.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1797.jpg,"14 deg 21' 33.95"" N","99 deg 8' 30.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3180.jpg,"41 deg 23' 15.03"" N","2 deg 10' 10.92"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4189.jpg,"48 deg 48' 19.36"" N","2 deg 25' 32.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6946.jpg,"8 deg 53' 15.83"" S","116 deg 16' 43.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7480.jpg,"48 deg 48' 18.12"" N","2 deg 25' 31.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3816.jpg,"48 deg 52' 21.31"" N","2 deg 46' 33.39"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0750.m4v,"48 deg 53' 5.28"" N","2 deg 19' 31.40"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8943.jpg,"48 deg 38' 20.73"" N","2 deg 0' 40.34"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1973.jpg,"49 deg 7' 54.64"" N","2 deg 34' 25.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8957.jpg,"48 deg 39' 7.65"" N","2 deg 1' 2.83"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3802.jpg,"48 deg 51' 59.54"" N","2 deg 46' 44.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5240.jpg,"51 deg 32' 28.70"" N","0 deg 8' 42.64"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3631.jpg,"48 deg 52' 42.35"" N","2 deg 20' 27.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0338.jpg,"48 deg 52' 25.58"" N","2 deg 21' 1.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7457.jpg,"48 deg 48' 19.32"" N","2 deg 25' 32.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6749.jpg,"8 deg 23' 2.27"" S","116 deg 24' 3.16"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1740.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7331.jpg,"47 deg 23' 18.19"" N","0 deg 40' 59.70"" E"
